2025-07-25 14:37:40,happy
2025-07-25 14:37:40,happy
2025-07-25 14:37:40,happy
2025-07-25 14:37:40,happy
2025-07-25 14:37:41,happy
2025-07-25 14:37:41,happy
2025-07-25 14:37:41,happy
2025-07-25 14:37:41,happy
2025-07-25 14:37:42,happy
2025-07-25 14:37:42,happy
2025-07-25 14:37:42,happy
2025-07-25 14:37:42,happy
2025-07-25 14:37:43,happy
2025-07-25 14:37:43,happy
2025-07-25 14:37:43,happy
2025-07-25 14:37:43,neutral
2025-07-25 14:37:44,sad
2025-07-25 14:37:44,fear
2025-07-25 14:37:44,neutral
2025-07-25 14:37:44,neutral
2025-07-25 14:37:44,angry
2025-07-25 14:37:45,happy
2025-07-25 14:37:45,sad
2025-07-25 14:37:45,fear
2025-07-25 14:37:45,neutral
2025-07-25 14:37:46,neutral
2025-07-25 14:37:46,neutral
2025-07-25 14:37:46,angry
2025-07-25 14:37:46,angry
2025-07-25 14:37:47,angry
2025-07-25 14:37:47,happy
2025-07-25 14:37:47,happy
2025-07-25 14:37:47,happy
2025-07-25 14:37:47,happy
2025-07-25 14:37:48,angry
2025-07-25 14:37:48,sad
2025-07-25 14:37:48,angry
2025-07-25 14:37:48,angry
2025-07-25 14:37:48,angry
2025-07-25 14:37:49,angry
2025-07-25 14:37:49,angry
2025-07-25 14:37:49,happy
2025-07-25 14:37:49,angry
2025-07-25 14:37:50,angry
2025-07-25 14:37:50,fear
2025-07-25 14:37:50,sad
2025-07-25 14:37:50,sad
2025-07-25 14:37:50,sad
2025-07-25 14:37:51,sad
2025-07-25 14:37:51,sad
2025-07-25 14:37:51,fear
2025-07-25 14:37:51,fear
2025-07-25 14:37:52,angry
2025-07-25 14:37:52,fear
2025-07-25 14:37:52,sad
2025-07-25 14:37:52,sad
2025-07-25 14:37:53,happy
2025-07-25 14:37:53,happy
2025-07-25 14:37:54,neutral
2025-07-25 14:37:54,happy
2025-07-25 14:37:55,happy
2025-07-25 14:37:55,happy
2025-07-25 14:37:56,happy
2025-07-25 14:37:56,happy
2025-07-25 14:37:57,happy
2025-07-25 14:37:57,happy
2025-07-25 14:37:57,angry
2025-07-25 14:37:58,sad
2025-07-25 14:37:58,sad
2025-07-25 14:37:58,angry
2025-07-25 14:37:58,neutral
2025-07-25 14:37:58,neutral
2025-07-25 14:37:59,surprise
2025-07-25 14:37:59,neutral
2025-07-25 14:37:59,surprise
2025-07-25 14:37:59,neutral
2025-07-25 14:37:59,neutral
2025-07-25 14:38:00,neutral
2025-07-25 14:38:00,neutral
2025-07-25 14:38:00,angry
2025-07-25 14:38:00,sad
2025-07-25 14:38:01,sad
2025-07-25 14:38:01,neutral
2025-07-25 14:38:01,neutral
2025-07-25 14:38:02,neutral
2025-07-25 14:38:03,neutral
2025-07-25 14:38:03,happy
2025-07-25 14:38:04,neutral
2025-07-25 14:38:04,happy
2025-07-25 14:38:05,happy
2025-07-25 14:38:05,happy
2025-07-25 14:38:06,happy
2025-07-25 14:38:06,happy
2025-07-25 14:38:06,happy
2025-07-25 14:38:06,happy
2025-07-25 14:38:07,happy
2025-07-25 14:38:07,happy
2025-07-25 14:38:07,happy
2025-07-25 14:38:07,angry
2025-07-25 14:38:08,fear
2025-07-25 14:38:08,fear
2025-07-25 14:38:08,sad
2025-07-25 14:38:08,neutral
2025-07-25 14:38:09,angry
2025-07-25 14:38:09,angry
2025-07-25 14:38:09,neutral
2025-07-25 14:38:10,happy
2025-07-25 14:38:10,fear
2025-07-25 14:38:10,sad
2025-07-25 14:38:11,sad
2025-07-25 14:38:11,fear
2025-07-25 14:38:11,sad
2025-07-25 14:38:11,surprise
2025-07-25 14:38:11,surprise
2025-07-25 14:38:12,surprise
2025-07-25 14:38:12,angry
2025-07-25 14:38:12,happy
2025-07-25 14:38:12,sad
2025-07-25 14:38:13,neutral
2025-07-25 14:38:13,surprise
2025-07-25 14:38:13,happy
2025-07-25 14:38:14,angry
2025-07-25 14:38:14,happy
2025-07-25 14:38:14,happy
2025-07-25 14:38:15,neutral
2025-07-25 14:38:15,neutral
2025-07-25 14:38:15,fear
2025-07-25 14:38:15,fear
2025-07-25 14:38:16,neutral
2025-07-25 14:38:16,fear
2025-07-25 14:38:16,happy
2025-07-25 14:38:17,happy
2025-07-25 14:38:17,happy
2025-07-25 14:38:17,neutral
2025-07-25 14:38:18,neutral
2025-07-25 14:38:18,happy
2025-07-25 14:38:18,angry
2025-07-25 14:38:19,fear
2025-07-25 14:38:19,fear
2025-07-25 14:38:19,fear
2025-07-25 14:38:19,neutral
2025-07-25 14:38:20,sad
2025-07-25 14:38:20,sad
2025-07-25 14:38:21,sad
2025-07-25 14:38:21,sad
2025-07-25 14:38:21,sad
2025-07-25 14:38:21,neutral
2025-07-25 14:38:22,happy
2025-07-25 14:38:22,fear
2025-07-25 14:38:22,neutral
2025-07-25 14:38:23,neutral
2025-07-25 14:38:23,fear
2025-07-25 14:38:23,fear
2025-07-25 14:38:23,surprise
2025-07-25 14:38:24,fear
2025-07-25 14:38:24,fear
2025-07-25 14:38:24,fear
2025-07-25 14:38:24,fear
2025-07-25 14:38:25,fear
2025-07-25 14:38:25,neutral
2025-07-25 14:38:25,fear
2025-07-25 14:38:25,neutral
2025-07-25 14:38:26,sad
2025-07-25 14:38:26,happy
2025-07-25 14:38:26,sad
2025-07-25 14:38:26,sad
2025-07-25 14:38:27,sad
2025-07-25 14:38:27,happy
2025-07-25 14:38:27,happy
2025-07-25 14:38:28,sad
2025-07-25 14:38:28,sad
2025-07-25 14:38:28,sad
2025-07-25 14:38:28,fear
2025-07-25 14:38:28,fear
2025-07-25 14:38:29,sad
2025-07-25 14:38:29,sad
2025-07-25 14:38:29,sad
2025-07-25 14:38:29,sad
2025-07-25 14:38:30,fear
2025-07-25 14:38:30,surprise
2025-07-25 14:38:30,fear
2025-07-25 14:38:30,neutral
2025-07-25 14:38:31,neutral
2025-07-25 14:38:31,neutral
2025-07-25 14:38:31,neutral
2025-07-25 14:38:31,neutral
2025-07-25 14:38:31,neutral
2025-07-25 14:38:32,neutral
2025-07-25 14:38:32,happy
2025-07-25 14:38:33,neutral
2025-07-25 14:38:33,happy
2025-07-25 14:38:33,neutral
2025-07-25 14:38:34,neutral
2025-07-25 14:38:34,neutral
2025-07-25 14:38:35,neutral
2025-07-25 14:38:35,neutral
2025-07-25 14:38:36,neutral
2025-07-25 14:38:36,neutral
2025-07-25 14:38:36,neutral
2025-07-25 14:38:37,neutral
2025-07-25 14:38:37,neutral
2025-07-25 14:38:38,neutral
2025-07-25 14:38:38,neutral
2025-07-25 14:38:39,neutral
2025-07-25 14:38:39,neutral
2025-07-25 14:38:39,sad
2025-07-25 14:38:40,sad
2025-07-25 14:38:40,angry
2025-07-25 14:38:40,neutral
2025-07-25 14:38:41,neutral
2025-07-25 14:38:41,neutral
2025-07-25 14:38:42,neutral
2025-07-25 14:38:42,fear
2025-07-25 14:38:42,fear
2025-07-25 14:38:42,angry
2025-07-25 14:38:43,neutral
2025-07-25 14:38:43,neutral
2025-07-25 14:38:43,sad
2025-07-25 14:38:43,neutral
2025-07-25 14:38:43,fear
2025-07-25 14:38:44,fear
2025-07-25 14:38:44,fear
2025-07-25 14:38:44,fear
2025-07-25 14:38:44,fear
2025-07-25 14:38:44,fear
2025-07-25 14:38:45,fear
2025-07-25 14:38:45,fear
2025-07-25 14:38:45,fear
2025-07-25 14:38:45,fear
2025-07-25 14:38:45,fear
2025-07-25 14:38:45,fear
2025-07-25 14:38:46,fear
2025-07-25 14:38:46,fear
2025-07-25 14:38:46,fear
2025-07-25 14:38:46,fear
2025-07-25 14:38:46,fear
2025-07-25 14:38:46,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:47,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:48,fear
2025-07-25 14:38:49,fear
2025-07-25 14:38:49,fear
2025-07-25 14:38:49,fear
2025-07-25 14:38:49,fear
2025-07-25 14:38:49,sad
2025-07-25 14:38:50,sad
2025-07-25 14:38:50,neutral
2025-07-25 14:38:50,neutral
2025-07-25 14:38:50,neutral
2025-07-25 14:38:50,sad
2025-07-25 14:38:50,sad
2025-07-25 14:38:51,sad
2025-07-25 14:38:51,sad
2025-07-25 14:38:51,sad
2025-07-25 14:38:51,sad
2025-07-25 14:38:52,sad
2025-07-25 14:38:52,sad
2025-07-25 14:38:52,sad
2025-07-25 14:38:52,neutral
2025-07-25 14:38:52,fear
2025-07-25 14:38:52,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:53,fear
2025-07-25 14:38:54,fear
2025-07-25 14:38:54,fear
2025-07-25 14:38:54,fear
2025-07-25 14:38:54,fear
2025-07-25 14:38:54,sad
2025-07-25 14:38:54,sad
2025-07-25 14:38:55,fear
2025-07-25 14:38:55,neutral
2025-07-25 14:38:55,neutral
2025-07-25 14:38:55,neutral
2025-07-25 14:38:56,sad
2025-07-25 14:38:56,sad
2025-07-25 14:38:56,fear
2025-07-25 14:38:56,sad
2025-07-25 14:38:56,fear
2025-07-25 14:38:56,sad
2025-07-25 14:38:57,neutral
2025-07-25 14:38:57,neutral
2025-07-25 14:38:57,fear
2025-07-25 14:38:57,neutral
2025-07-25 14:38:58,neutral
2025-07-25 14:38:58,neutral
2025-07-25 14:38:58,neutral
2025-07-25 14:38:59,neutral
2025-07-25 14:38:59,sad
2025-07-25 14:38:59,sad
2025-07-25 14:38:59,sad
2025-07-25 14:38:59,sad
2025-07-25 14:39:00,sad
2025-07-25 14:39:00,sad
2025-07-25 14:39:00,fear
2025-07-25 14:39:00,sad
2025-07-25 14:39:00,sad
2025-07-25 14:39:00,fear
2025-07-25 14:39:01,fear
2025-07-25 14:39:01,fear
2025-07-25 14:39:01,neutral
2025-07-25 14:39:01,neutral
2025-07-25 14:39:01,neutral
2025-07-25 14:39:02,happy
2025-07-25 14:39:02,sad
2025-07-25 14:39:02,sad
2025-07-25 14:39:02,sad
2025-07-25 14:39:03,neutral
2025-07-25 14:39:03,neutral
2025-07-25 14:39:03,neutral
2025-07-25 14:39:03,fear
2025-07-25 14:39:03,fear
2025-07-25 14:39:03,happy
2025-07-25 14:39:04,surprise
2025-07-25 14:39:04,surprise
2025-07-25 14:39:04,surprise
2025-07-25 14:39:04,surprise
2025-07-25 14:39:04,surprise
2025-07-25 14:39:04,surprise
2025-07-25 14:39:04,surprise
2025-07-25 14:39:05,surprise
2025-07-25 14:39:05,surprise
2025-07-25 14:39:05,surprise
2025-07-25 14:39:05,surprise
2025-07-25 14:39:05,fear
2025-07-25 14:39:05,fear
2025-07-25 14:39:05,surprise
2025-07-25 14:39:05,fear
2025-07-25 14:39:06,fear
2025-07-25 14:39:06,fear
2025-07-25 14:39:06,fear
2025-07-25 14:39:06,fear
2025-07-25 14:39:06,fear
2025-07-25 14:39:06,neutral
2025-07-25 14:39:06,neutral
2025-07-25 14:39:07,sad
2025-07-25 14:39:07,fear
2025-07-25 14:39:07,fear
2025-07-25 14:39:07,angry
2025-07-25 14:39:07,happy
2025-07-25 14:39:07,sad
2025-07-25 14:39:08,sad
2025-07-25 14:39:08,angry
2025-07-25 14:39:08,surprise
2025-07-25 14:39:08,happy
2025-07-25 14:39:08,fear
2025-07-25 14:39:08,fear
2025-07-25 14:39:09,happy
2025-07-25 14:39:09,neutral
2025-07-25 14:39:09,fear
2025-07-25 14:39:09,happy
2025-07-25 14:39:09,neutral
2025-07-25 14:39:10,angry
2025-07-25 14:39:10,sad
2025-07-25 14:39:10,angry
2025-07-25 14:39:10,fear
2025-07-25 14:39:10,fear
2025-07-25 14:39:11,sad
2025-07-25 14:39:11,sad
2025-07-25 14:39:11,sad
2025-07-25 14:39:11,sad
2025-07-25 14:39:11,sad
2025-07-25 14:39:11,sad
2025-07-25 14:39:12,sad
2025-07-25 14:39:12,surprise
2025-07-25 14:39:12,sad
2025-07-25 14:39:12,fear
2025-07-25 14:39:12,surprise
2025-07-25 14:39:12,surprise
2025-07-25 14:39:13,surprise
2025-07-25 14:39:13,surprise
2025-07-25 14:39:13,surprise
2025-07-25 14:39:13,surprise
2025-07-25 14:39:13,surprise
2025-07-25 14:39:13,surprise
2025-07-25 14:39:14,surprise
2025-07-25 14:39:14,sad
2025-07-25 14:39:14,neutral
2025-07-25 14:39:14,neutral
2025-07-25 14:39:14,neutral
2025-07-25 14:39:15,neutral
2025-07-25 14:39:15,neutral
2025-07-25 14:39:15,neutral
2025-07-25 14:39:15,neutral
2025-07-25 14:39:15,neutral
2025-07-25 14:39:16,neutral
2025-07-25 14:39:16,neutral
2025-07-25 14:39:16,neutral
2025-07-25 14:39:16,neutral
2025-07-25 14:39:16,neutral
2025-07-25 14:39:17,neutral
2025-07-25 14:39:17,neutral
2025-07-25 14:39:17,neutral
2025-07-25 14:39:17,neutral
2025-07-25 14:39:18,neutral
2025-07-25 14:39:18,neutral
2025-07-25 14:39:18,neutral
2025-07-25 14:39:18,neutral
2025-07-25 14:39:18,neutral
2025-07-25 14:39:19,neutral
2025-07-25 14:39:19,neutral
2025-07-25 14:39:19,neutral
2025-07-25 14:39:20,neutral
2025-07-25 14:39:20,neutral
2025-07-25 14:39:20,sad
2025-07-25 14:39:20,sad
2025-07-25 14:39:20,sad
2025-07-25 14:39:20,neutral
2025-07-25 14:39:21,sad
2025-07-25 14:39:21,sad
2025-07-25 14:39:21,sad
2025-07-25 14:39:21,sad
2025-07-25 14:39:21,angry
2025-07-25 14:39:22,angry
2025-07-25 14:39:22,sad
2025-07-25 14:39:22,neutral
2025-07-25 14:39:22,happy
2025-07-25 14:39:22,angry
2025-07-25 14:39:22,angry
2025-07-25 14:39:22,sad
2025-07-25 14:39:22,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:23,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:24,angry
2025-07-25 14:39:25,angry
2025-07-25 14:39:25,angry
2025-07-25 14:39:25,angry
2025-07-25 14:39:25,neutral
2025-07-25 14:39:25,fear
2025-07-25 14:39:26,angry
2025-07-25 14:39:26,angry
2025-07-25 14:39:26,angry
2025-07-25 14:39:26,angry
2025-07-25 14:39:26,angry
2025-07-25 14:39:26,angry
2025-07-25 14:39:27,surprise
2025-07-25 14:39:27,angry
2025-07-25 14:39:27,angry
2025-07-25 14:39:27,angry
2025-07-25 14:39:27,angry
2025-07-25 14:39:27,happy
2025-07-25 14:39:27,happy
2025-07-25 14:39:28,fear
2025-07-25 14:39:28,fear
2025-07-25 14:39:28,fear
2025-07-25 14:39:28,fear
2025-07-25 14:39:28,fear
2025-07-25 14:39:28,fear
2025-07-25 14:39:28,fear
2025-07-25 14:39:29,sad
2025-07-25 14:39:29,sad
2025-07-25 14:39:29,sad
2025-07-25 14:39:29,sad
2025-07-25 14:39:29,sad
2025-07-25 14:39:29,sad
2025-07-25 14:39:29,fear
2025-07-25 14:39:30,fear
2025-07-25 14:39:30,sad
2025-07-25 14:39:30,sad
2025-07-25 14:39:30,sad
2025-07-25 14:39:30,sad
2025-07-25 14:39:30,sad
2025-07-25 14:39:30,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:31,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:32,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:33,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:34,sad
2025-07-25 14:39:35,sad
2025-07-25 14:39:35,fear
2025-07-25 14:39:35,fear
2025-07-25 14:39:35,sad
2025-07-25 14:39:35,sad
2025-07-25 14:39:35,sad
2025-07-25 14:39:35,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:36,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:37,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:38,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:39,sad
2025-07-25 14:39:40,sad
2025-07-25 14:39:40,sad
2025-07-25 14:39:40,sad
2025-07-25 14:39:40,sad
2025-07-25 14:39:40,sad
2025-07-25 14:39:40,sad
2025-07-25 14:39:41,sad
2025-07-25 14:39:41,sad
2025-07-25 14:39:41,sad
2025-07-25 14:39:41,sad
2025-07-25 14:39:41,sad
2025-07-25 14:39:42,sad
2025-07-25 14:39:42,sad
2025-07-25 14:39:42,sad
2025-07-25 14:39:42,sad
2025-07-25 14:39:42,sad
2025-07-25 14:39:42,sad
2025-07-25 14:39:43,sad
2025-07-25 14:39:43,sad
2025-07-25 14:39:43,sad
2025-07-25 14:39:43,sad
2025-07-25 14:39:43,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:44,sad
2025-07-25 14:39:45,sad
2025-07-25 14:39:45,sad
2025-07-25 14:39:45,sad
2025-07-25 14:39:45,sad
2025-07-25 14:39:45,sad
2025-07-25 14:39:45,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:46,sad
2025-07-25 14:39:47,sad
2025-07-25 14:39:47,sad
2025-07-25 14:39:47,sad
2025-07-25 14:39:47,sad
2025-07-25 14:39:47,sad
2025-07-25 14:39:47,sad
2025-07-25 14:39:48,sad
2025-07-25 14:39:48,sad
2025-07-25 14:39:48,sad
2025-07-25 14:39:48,sad
2025-07-25 14:39:49,sad
2025-07-25 14:39:49,sad
2025-07-25 14:39:49,disgust
2025-07-25 14:39:49,happy
2025-07-25 14:39:49,happy
2025-07-25 14:39:50,happy
2025-07-25 14:39:50,happy
2025-07-25 14:39:50,angry
2025-07-25 14:39:50,angry
2025-07-25 14:39:51,angry
2025-07-25 14:39:51,angry
2025-07-25 14:39:51,angry
2025-07-25 14:39:51,angry
2025-07-25 14:39:51,angry
2025-07-25 14:39:52,angry
2025-07-25 14:39:52,angry
2025-07-25 14:39:52,angry
2025-07-25 14:39:52,happy
2025-07-25 14:39:53,happy
2025-07-25 14:39:53,happy
2025-07-25 14:39:53,happy
2025-07-25 14:39:53,happy
2025-07-25 14:39:54,happy
2025-07-25 14:39:54,happy
2025-07-25 14:39:55,happy
2025-07-25 14:39:55,happy
2025-07-25 14:39:56,surprise
2025-07-25 14:39:56,happy
2025-07-25 14:39:57,happy
2025-07-25 14:39:58,happy
2025-07-25 14:39:58,happy
2025-07-25 14:39:59,happy
2025-07-25 14:39:59,happy
2025-07-25 14:40:00,happy
2025-07-25 14:40:00,neutral
2025-07-25 14:40:01,happy
2025-07-25 14:40:01,happy
2025-07-25 14:40:02,fear
2025-07-25 14:40:02,fear
2025-07-25 14:40:02,fear
2025-07-25 14:40:03,neutral
2025-07-25 14:40:03,neutral
2025-07-25 14:40:04,neutral
2025-07-25 14:40:04,neutral
2025-07-25 14:40:05,happy
2025-07-25 14:40:05,happy
2025-07-25 14:40:05,happy
2025-07-25 14:40:05,happy
2025-07-25 14:40:05,happy
2025-07-25 14:40:06,sad
2025-07-25 14:40:06,sad
2025-07-25 14:40:06,sad
2025-07-25 14:40:06,sad
2025-07-25 14:40:07,sad
2025-07-25 14:40:07,sad
2025-07-25 14:40:07,sad
2025-07-25 14:40:07,sad
2025-07-25 14:40:08,sad
2025-07-25 14:40:17,sad
2025-07-25 14:40:17,sad
